filename,label,session,onset_time,dt_prev_ms,prev_label
ambient_20260815_183723__0328__junk,junk,ambient_20260815_183723,99.4048,,
ambient_20260815_183723__0329__junk,junk,ambient_20260815_183723,99.8372,,
ambient_20260815_183723__0330__junk,junk,ambient_20260815_183723,100.052,,
ambient_20260815_183723__0331__junk,junk,ambient_20260815_183723,100.1908,,
ambient_20260815_183723__0332__junk,junk,ambient_20260815_183723,100.4305,,
ambient_20260815_183723__0333__junk,junk,ambient_20260815_183723,100.5688,,
ambient_20260815_183723__0334__junk,junk,ambient_20260815_183723,100.9312,,
ambient_20260815_183723__0335__junk,junk,ambient_20260815_183723,101.0592,,
ambient_20260815_183723__0336__junk,junk,ambient_20260815_183723,101.2005,,
ambient_20260815_183723__0337__junk,junk,ambient_20260815_183723,101.4481,,
ambient_20260815_183723__0338__junk,junk,ambient_20260815_183723,101.587,,
ambient_20260815_183723__0339__junk,junk,ambient_20260815_183723,103.062,,
ambient_20260815_183723__0340__junk,junk,ambient_20260815_183723,103.2007,,
ambient_20260815_183723__0341__junk,junk,ambient_20260815_183723,103.4008,,
ambient_20260815_183723__0342__junk,junk,ambient_20260815_183723,103.607,,
ambient_20260815_183723__0343__junk,junk,ambient_20260815_183723,103.8483,,
ambient_20260815_183723__0344__junk,junk,ambient_20260815_183723,103.983,,
ambient_20260815_183723__0345__junk,junk,ambient_20260815_183723,104.2884,,
ambient_20260815_183723__0346__junk,junk,ambient_20260815_183723,104.4452,,
ambient_20260815_183723__0347__junk,junk,ambient_20260815_183723,104.5732,,
ambient_20260815_183723__0348__junk,junk,ambient_20260815_183723,104.7132,,
ambient_20260815_183723__0349__junk,junk,ambient_20260815_183723,104.885,,
ambient_20260815_183723__0350__junk,junk,ambient_20260815_183723,105.141,,
ambient_20260815_183723__0351__junk,junk,ambient_20260815_183723,105.27,,
ambient_20260815_183723__0352__junk,junk,ambient_20260815_183723,107.3904,,
ambient_20260815_183723__0353__junk,junk,ambient_20260815_183723,107.5394,,
ambient_20260815_183723__0354__junk,junk,ambient_20260815_183723,107.7499,,
ambient_20260815_183723__0355__junk,junk,ambient_20260815_183723,107.9632,,
ambient_20260815_183723__0356__junk,junk,ambient_20260815_183723,108.2083,,
ambient_20260815_183723__0357__junk,junk,ambient_20260815_183723,108.3708,,
ambient_20260815_183723__0358__junk,junk,ambient_20260815_183723,108.5293,,
ambient_20260815_183723__0359__junk,junk,ambient_20260815_183723,109.0659,,
ambient_20260815_183723__0360__junk,junk,ambient_20260815_183723,109.8749,,
ambient_20260815_183723__0361__junk,junk,ambient_20260815_183723,110.0022,,
ambient_20260815_183723__0362__junk,junk,ambient_20260815_183723,110.2318,,
ambient_20260815_183723__0363__junk,junk,ambient_20260815_183723,110.3972,,
ambient_20260815_183723__0364__junk,junk,ambient_20260815_183723,110.5262,,
ambient_20260815_183723__0365__junk,junk,ambient_20260815_183723,110.6616,,
ambient_20260815_183723__0366__junk,junk,ambient_20260815_183723,110.8857,,
ambient_20260815_183723__0367__junk,junk,ambient_20260815_183723,111.2167,,
ambient_20260815_183723__0368__junk,junk,ambient_20260815_183723,111.3425,,
ambient_20260815_183723__0369__junk,junk,ambient_20260815_183723,111.4749,,
ambient_20260815_183723__0370__junk,junk,ambient_20260815_183723,112.0628,,
ambient_20260815_183723__0371__junk,junk,ambient_20260815_183723,112.1883,,
ambient_20260815_183723__0372__junk,junk,ambient_20260815_183723,112.3252,,
ambient_20260815_183723__0373__junk,junk,ambient_20260815_183723,112.6664,,
ambient_20260815_183723__0374__junk,junk,ambient_20260815_183723,112.8656,,
ambient_20260815_183723__0375__junk,junk,ambient_20260815_183723,113.092,,
ambient_20260815_183723__0376__junk,junk,ambient_20260815_183723,113.223,,
ambient_20260815_183723__0377__junk,junk,ambient_20260815_183723,113.4255,,
ambient_20260815_183723__0378__junk,junk,ambient_20260815_183723,113.6025,,
ambient_20260815_183723__0379__junk,junk,ambient_20260815_183723,113.7729,,
ambient_20260815_183723__0380__junk,junk,ambient_20260815_183723,114.4922,,
ambient_20260815_183723__0381__junk,junk,ambient_20260815_183723,114.735,,
ambient_20260815_183723__0382__junk,junk,ambient_20260815_183723,114.8648,,
ambient_20260815_183723__0383__junk,junk,ambient_20260815_183723,115.0824,,
ambient_20260815_183723__0384__junk,junk,ambient_20260815_183723,115.2077,,
ambient_20260815_183723__0385__junk,junk,ambient_20260815_183723,115.3764,,
ambient_20260815_183723__0386__junk,junk,ambient_20260815_183723,115.5227,,
ambient_20260815_183723__0387__junk,junk,ambient_20260815_183723,115.7027,,
ambient_20260815_183723__0388__junk,junk,ambient_20260815_183723,115.8617,,
ambient_20260815_183723__0389__junk,junk,ambient_20260815_183723,116.0208,,
ambient_20260815_183723__0390__junk,junk,ambient_20260815_183723,116.1998,,
ambient_20260815_183723__0391__junk,junk,ambient_20260815_183723,116.5905,,
ambient_20260815_183723__0392__junk,junk,ambient_20260815_183723,116.7682,,
ambient_20260815_183723__0393__junk,junk,ambient_20260815_183723,117.449,,
ambient_20260815_183723__0394__junk,junk,ambient_20260815_183723,117.5873,,
ambient_20260815_183723__0395__junk,junk,ambient_20260815_183723,118.0102,,
ambient_20260815_183723__0396__junk,junk,ambient_20260815_183723,118.828,,
ambient_20260815_183723__0397__junk,junk,ambient_20260815_183723,119.2773,,
ambient_20260815_183723__0398__junk,junk,ambient_20260815_183723,119.6058,,
ambient_20260815_184007__0000__junk,junk,ambient_20260815_184007,0.1663,,
ambient_20260815_184007__0001__junk,junk,ambient_20260815_184007,0.3289,,
ambient_20260815_184007__0002__junk,junk,ambient_20260815_184007,0.4749,,
ambient_20260815_184007__0003__junk,junk,ambient_20260815_184007,0.8346,,
ambient_20260815_184007__0004__junk,junk,ambient_20260815_184007,0.9981,,
ambient_20260815_184007__0005__junk,junk,ambient_20260815_184007,1.1278,,
ambient_20260815_184007__0006__junk,junk,ambient_20260815_184007,1.2712,,
ambient_20260815_184007__0007__junk,junk,ambient_20260815_184007,1.4167,,
ambient_20260815_184007__0008__junk,junk,ambient_20260815_184007,1.566,,
ambient_20260815_184007__0009__junk,junk,ambient_20260815_184007,1.7098,,
ambient_20260815_184007__0010__junk,junk,ambient_20260815_184007,1.9012,,
ambient_20260815_184007__0011__junk,junk,ambient_20260815_184007,2.0288,,
ambient_20260815_184007__0012__junk,junk,ambient_20260815_184007,2.2648,,
ambient_20260815_184007__0013__junk,junk,ambient_20260815_184007,2.5106,,
ambient_20260815_184007__0014__junk,junk,ambient_20260815_184007,2.6694,,
ambient_20260815_184007__0015__junk,junk,ambient_20260815_184007,2.8703,,
ambient_20260815_184007__0016__junk,junk,ambient_20260815_184007,3.0285,,
ambient_20260815_184007__0017__junk,junk,ambient_20260815_184007,3.2615,,
ambient_20260815_184007__0018__junk,junk,ambient_20260815_184007,3.3881,,
ambient_20260815_184007__0019__junk,junk,ambient_20260815_184007,3.5144,,
ambient_20260815_184007__0020__junk,junk,ambient_20260815_184007,4.142,,
ambient_20260815_184007__0021__junk,junk,ambient_20260815_184007,4.2895,,
ambient_20260815_184007__0022__junk,junk,ambient_20260815_184007,4.4774,,
ambient_20260815_184007__0023__junk,junk,ambient_20260815_184007,4.6037,,
ambient_20260815_184007__0024__junk,junk,ambient_20260815_184007,4.7584,,
ambient_20260815_184007__0025__junk,junk,ambient_20260815_184007,4.9413,,
ambient_20260815_184007__0026__junk,junk,ambient_20260815_184007,5.1047,,
ambient_20260815_184007__0027__junk,junk,ambient_20260815_184007,5.3812,,
ambient_20260815_184007__0028__junk,junk,ambient_20260815_184007,5.5665,,
ambient_20260815_184007__0029__junk,junk,ambient_20260815_184007,5.8142,,
ambient_20260815_184007__0030__junk,junk,ambient_20260815_184007,5.97,,
ambient_20260815_184007__0031__junk,junk,ambient_20260815_184007,6.1,,
ambient_20260815_184007__0032__junk,junk,ambient_20260815_184007,6.567,,
ambient_20260815_184007__0033__junk,junk,ambient_20260815_184007,6.6944,,
ambient_20260815_184007__0034__junk,junk,ambient_20260815_184007,6.8213,,
ambient_20260815_184007__0035__junk,junk,ambient_20260815_184007,7.2581,,
ambient_20260815_184007__0036__junk,junk,ambient_20260815_184007,7.4142,,
ambient_20260815_184007__0037__junk,junk,ambient_20260815_184007,7.5964,,
ambient_20260815_184007__0038__junk,junk,ambient_20260815_184007,7.9474,,
ambient_20260815_184007__0039__junk,junk,ambient_20260815_184007,8.6293,,
ambient_20260815_184007__0040__junk,junk,ambient_20260815_184007,8.7959,,
ambient_20260815_184007__0041__junk,junk,ambient_20260815_184007,9.1012,,
ambient_20260815_184007__0042__junk,junk,ambient_20260815_184007,9.2276,,
ambient_20260815_184007__0043__junk,junk,ambient_20260815_184007,9.3988,,
ambient_20260815_184007__0044__junk,junk,ambient_20260815_184007,9.5244,,
ambient_20260815_184007__0045__junk,junk,ambient_20260815_184007,9.6746,,
ambient_20260815_184007__0046__junk,junk,ambient_20260815_184007,9.8353,,
ambient_20260815_184007__0047__junk,junk,ambient_20260815_184007,10.0398,,
ambient_20260815_184007__0048__junk,junk,ambient_20260815_184007,10.2817,,
ambient_20260815_184007__0049__junk,junk,ambient_20260815_184007,10.4597,,
ambient_20260815_184007__0050__junk,junk,ambient_20260815_184007,10.6653,,
ambient_20260815_184007__0051__junk,junk,ambient_20260815_184007,10.8294,,
ambient_20260815_184007__0052__junk,junk,ambient_20260815_184007,10.9834,,
ambient_20260815_184007__0053__junk,junk,ambient_20260815_184007,11.1429,,
ambient_20260815_184007__0054__junk,junk,ambient_20260815_184007,11.3024,,
ambient_20260815_184007__0055__junk,junk,ambient_20260815_184007,11.8293,,
ambient_20260815_184007__0056__junk,junk,ambient_20260815_184007,11.9966,,
ambient_20260815_184007__0057__junk,junk,ambient_20260815_184007,12.2239,,
ambient_20260815_184007__0058__junk,junk,ambient_20260815_184007,12.3673,,
ambient_20260815_184007__0059__junk,junk,ambient_20260815_184007,12.5607,,
ambient_20260815_184007__0060__junk,junk,ambient_20260815_184007,12.7823,,
ambient_20260815_184007__0061__junk,junk,ambient_20260815_184007,12.9688,,
ambient_20260815_184007__0062__junk,junk,ambient_20260815_184007,13.2986,,
ambient_20260815_184007__0063__junk,junk,ambient_20260815_184007,13.4345,,
ambient_20260815_184007__0064__junk,junk,ambient_20260815_184007,13.6034,,
ambient_20260815_184007__0065__junk,junk,ambient_20260815_184007,13.7804,,
ambient_20260815_184007__0066__junk,junk,ambient_20260815_184007,13.911,,
ambient_20260815_184007__0067__junk,junk,ambient_20260815_184007,14.0389,,
ambient_20260815_184007__0068__junk,junk,ambient_20260815_184007,14.1752,,
ambient_20260815_184007__0069__junk,junk,ambient_20260815_184007,14.3357,,
ambient_20260815_184007__0070__junk,junk,ambient_20260815_184007,14.5078,,
ambient_20260815_184007__0071__junk,junk,ambient_20260815_184007,14.7331,,
ambient_20260815_184007__0072__junk,junk,ambient_20260815_184007,14.8655,,
ambient_20260815_184007__0073__junk,junk,ambient_20260815_184007,15.1123,,
ambient_20260815_184007__0074__junk,junk,ambient_20260815_184007,15.3024,,
ambient_20260815_184007__0075__junk,junk,ambient_20260815_184007,15.4732,,
ambient_20260815_184007__0076__junk,junk,ambient_20260815_184007,15.6405,,
ambient_20260815_184007__0077__junk,junk,ambient_20260815_184007,15.7696,,
ambient_20260815_184007__0078__junk,junk,ambient_20260815_184007,15.9209,,
ambient_20260815_184007__0079__junk,junk,ambient_20260815_184007,16.0491,,
ambient_20260815_184007__0080__junk,junk,ambient_20260815_184007,16.2774,,
ambient_20260815_184007__0081__junk,junk,ambient_20260815_184007,16.4755,,
ambient_20260815_184007__0082__junk,junk,ambient_20260815_184007,16.6178,,
ambient_20260815_184007__0083__junk,junk,ambient_20260815_184007,16.7504,,
ambient_20260815_184007__0084__junk,junk,ambient_20260815_184007,16.948,,
ambient_20260815_184007__0085__junk,junk,ambient_20260815_184007,17.1693,,
ambient_20260815_184007__0086__junk,junk,ambient_20260815_184007,17.3047,,
ambient_20260815_184007__0087__junk,junk,ambient_20260815_184007,17.4989,,
ambient_20260815_184007__0088__junk,junk,ambient_20260815_184007,17.6436,,
ambient_20260815_184007__0089__junk,junk,ambient_20260815_184007,17.8613,,
ambient_20260815_184007__0090__junk,junk,ambient_20260815_184007,18.1883,,
ambient_20260815_184007__0091__junk,junk,ambient_20260815_184007,18.5819,,
ambient_20260815_184007__0092__junk,junk,ambient_20260815_184007,18.718,,
ambient_20260815_184007__0093__junk,junk,ambient_20260815_184007,18.8547,,
ambient_20260815_184007__0094__junk,junk,ambient_20260815_184007,18.992,,
ambient_20260815_184007__0095__junk,junk,ambient_20260815_184007,19.1612,,
ambient_20260815_184007__0096__junk,junk,ambient_20260815_184007,19.4148,,
ambient_20260815_184007__0097__junk,junk,ambient_20260815_184007,19.6932,,
ambient_20260815_184007__0098__junk,junk,ambient_20260815_184007,19.8768,,
ambient_20260815_184007__0099__junk,junk,ambient_20260815_184007,20.0092,,
ambient_20260815_184007__0100__junk,junk,ambient_20260815_184007,20.1399,,
ambient_20260815_184007__0101__junk,junk,ambient_20260815_184007,20.3066,,
ambient_20260815_184007__0102__junk,junk,ambient_20260815_184007,20.4325,,
ambient_20260815_184007__0103__junk,junk,ambient_20260815_184007,20.6039,,
ambient_20260815_184007__0104__junk,junk,ambient_20260815_184007,20.8164,,
ambient_20260815_184007__0105__junk,junk,ambient_20260815_184007,20.9666,,
ambient_20260815_184007__0106__junk,junk,ambient_20260815_184007,21.1087,,
ambient_20260815_184007__0107__junk,junk,ambient_20260815_184007,21.2545,,
ambient_20260815_184007__0108__junk,junk,ambient_20260815_184007,21.4324,,
ambient_20260815_184007__0109__junk,junk,ambient_20260815_184007,21.6921,,
ambient_20260815_184007__0110__junk,junk,ambient_20260815_184007,21.8377,,
ambient_20260815_184007__0111__junk,junk,ambient_20260815_184007,21.9958,,
ambient_20260815_184007__0112__junk,junk,ambient_20260815_184007,22.2224,,
ambient_20260815_184007__0113__junk,junk,ambient_20260815_184007,22.4296,,
ambient_20260815_184007__0114__junk,junk,ambient_20260815_184007,22.6152,,
ambient_20260815_184007__0115__junk,junk,ambient_20260815_184007,22.7971,,
ambient_20260815_184007__0116__junk,junk,ambient_20260815_184007,22.9638,,
ambient_20260815_184007__0117__junk,junk,ambient_20260815_184007,23.1093,,
ambient_20260815_184007__0118__junk,junk,ambient_20260815_184007,23.2662,,
ambient_20260815_184007__0119__junk,junk,ambient_20260815_184007,23.3963,,
ambient_20260815_184007__0120__junk,junk,ambient_20260815_184007,23.5525,,
ambient_20260815_184007__0121__junk,junk,ambient_20260815_184007,23.7588,,
ambient_20260815_184007__0122__junk,junk,ambient_20260815_184007,23.9136,,
ambient_20260815_184007__0123__junk,junk,ambient_20260815_184007,24.1223,,
ambient_20260815_184007__0124__junk,junk,ambient_20260815_184007,24.345,,
ambient_20260815_184007__0125__junk,junk,ambient_20260815_184007,24.473,,
ambient_20260815_184007__0126__junk,junk,ambient_20260815_184007,24.7243,,
ambient_20260815_184007__0127__junk,junk,ambient_20260815_184007,24.8531,,
ambient_20260815_184007__0128__junk,junk,ambient_20260815_184007,24.9988,,
ambient_20260815_184007__0129__junk,junk,ambient_20260815_184007,25.1245,,
ambient_20260815_184007__0130__junk,junk,ambient_20260815_184007,25.3026,,
ambient_20260815_184007__0131__junk,junk,ambient_20260815_184007,25.4532,,
ambient_20260815_184007__0132__junk,junk,ambient_20260815_184007,25.6013,,
ambient_20260815_184007__0133__junk,junk,ambient_20260815_184007,25.7408,,
ambient_20260815_184007__0134__junk,junk,ambient_20260815_184007,25.9127,,
ambient_20260815_184007__0135__junk,junk,ambient_20260815_184007,26.1979,,
ambient_20260815_184007__0136__junk,junk,ambient_20260815_184007,26.3415,,
ambient_20260815_184007__0137__junk,junk,ambient_20260815_184007,26.5033,,
ambient_20260815_184007__0138__junk,junk,ambient_20260815_184007,26.6435,,
ambient_20260815_184007__0139__junk,junk,ambient_20260815_184007,26.938,,
ambient_20260815_184007__0140__junk,junk,ambient_20260815_184007,27.0715,,
ambient_20260815_184007__0141__junk,junk,ambient_20260815_184007,27.211,,
ambient_20260815_184007__0142__junk,junk,ambient_20260815_184007,27.3419,,
ambient_20260815_184007__0143__junk,junk,ambient_20260815_184007,27.5017,,
ambient_20260815_184007__0144__junk,junk,ambient_20260815_184007,27.6498,,
ambient_20260815_184007__0145__junk,junk,ambient_20260815_184007,27.8882,,
ambient_20260815_184007__0146__junk,junk,ambient_20260815_184007,28.0292,,
ambient_20260815_184007__0147__junk,junk,ambient_20260815_184007,28.2412,,
ambient_20260815_184007__0148__junk,junk,ambient_20260815_184007,28.4544,,
ambient_20260815_184007__0149__junk,junk,ambient_20260815_184007,28.5895,,
ambient_20260815_184007__0150__junk,junk,ambient_20260815_184007,28.7931,,
ambient_20260815_184007__0151__junk,junk,ambient_20260815_184007,28.9187,,
ambient_20260815_184007__0152__junk,junk,ambient_20260815_184007,29.0489,,
ambient_20260815_184007__0153__junk,junk,ambient_20260815_184007,29.1818,,
ambient_20260815_184007__0154__junk,junk,ambient_20260815_184007,29.3457,,
ambient_20260815_184007__0155__junk,junk,ambient_20260815_184007,29.6072,,
ambient_20260815_184007__0156__junk,junk,ambient_20260815_184007,29.7427,,
ambient_20260815_184007__0157__junk,junk,ambient_20260815_184007,29.8838,,
ambient_20260815_184007__0158__junk,junk,ambient_20260815_184007,30.0396,,
ambient_20260815_184007__0159__junk,junk,ambient_20260815_184007,30.2002,,
ambient_20260815_184007__0160__junk,junk,ambient_20260815_184007,30.3771,,
ambient_20260815_184007__0161__junk,junk,ambient_20260815_184007,30.5539,,
ambient_20260815_184007__0162__junk,junk,ambient_20260815_184007,30.8028,,
